name,height,width,img_h,img_w,area_frac,n_polyps_mask,n_bbox,compactness,sessile,size_bin,size_tertile
cju2upu4evw7g08358guwozxv,528,616,528,616,0.0505737160566706,1,1,0.8481524006959196,False,medium,small
cju2urqpwvxw70835rvndvtsi,474,626,474,626,0.031413030290775266,1,1,0.7871666464583941,True,medium,small
cju2uwz9f5yf1085506cfamfx,1011,1220,1011,1220,0.26253749736505,1,1,0.8391032194592672,False,large,large
cju2uy8ox62jo0801g88hh42z,528,622,528,622,0.06399201013348924,1,1,0.7387676288869278,False,medium,small
cju2uzabhs6er0993x3aaf87p,528,612,528,612,0.10119268667062785,1,2,0.5132171341947329,True,large,medium
cju2wtwj87kys0855kx6mddzw,547,626,547,626,0.4114250836686895,1,1,0.46066523416581273,False,large,large
cju2wve9v7esz0878mxsdcy04,529,620,529,620,0.05493017866943106,1,1,0.8477960465029962,False,medium,small
cju2wx0gh7fpz0878wwyd9ep8,529,616,529,616,0.05904917388849336,1,1,0.8454803834946623,False,medium,small
cju2wxv0hxs2f09884w48v8fi,529,622,529,622,0.017077054929825735,1,1,0.7466497315335474,True,small,small
cju2wzu8wxtgu09880ku9x1pg,529,622,529,622,0.1591700654635635,1,1,0.7139446446626583,False,large,medium
cju2x7vw87mu30878hye2ca0m,1070,1348,1070,1348,0.20242380542998975,1,1,0.4166631634423763,False,large,large
cju2xa3i4y0160988i679zsqd,528,619,528,619,0.10541807411758947,1,1,0.6247036399848591,False,large,medium
cju2xbk0080y80801eghyddi2,529,621,529,621,0.074354127284184,1,1,0.8234871189546918,False,medium,small
cju2xd75m82720801q4s4ik3n,1011,1220,1011,1220,0.11193753952424965,1,1,0.8616146118385096,False,large,medium
cju2xf8e5y2wm08359vcgk09b,530,571,530,571,0.35174966130258073,1,1,0.8440151062072828,False,large,large
cju2xjz2ju8pe0993ysv9wg17,530,593,530,593,0.15500334086353368,1,1,0.7073801970373974,False,large,medium
cju2xlcqxy9c60988vjacdznb,529,621,529,621,0.1871516457692179,1,1,0.6133972188388306,False,large,large
cju2xs6na81t20878pt6nkfip,531,570,531,570,0.23547427891763306,1,1,0.6428324981120584,False,large,large
cju2xwm1s84l50799i60mq0pu,547,626,547,626,0.04621198404308134,1,1,0.7651997099885615,True,medium,small
cju2xyd9vyi7m098831qcucse,528,622,528,622,0.22282105622137777,1,1,0.6996218007665399,False,large,large
cju2y0z6g87p10878fpk5d3rq,530,554,530,554,0.2339554526258429,1,1,0.6828956324063064,False,large,large
cju2y26c588bo07993ksd8eoz,530,621,530,621,0.07353629265032054,1,1,0.82036941186556,False,medium,small
cju2y40d8ulqo0993q0adtgtb,529,617,529,617,0.13328717221263936,1,1,0.8043712861601823,False,large,medium
cju2y5zas8m7f0801d34g5owq,479,586,479,586,0.2715661895159854,2,2,0.39378566368472884,False,large,large
cju2y8s56ymqr083541ggdsml,530,615,530,615,0.09281484890320602,1,1,0.6456373245897653,False,medium,medium
cju2yb31a8e8u0878wdashg7o,531,621,531,621,0.17197825025549582,1,1,0.7921853867959916,False,large,large
cju2ycp1u8g2r0799jslnp7cz,531,617,531,617,0.10197267014012887,1,1,0.702441939380142,False,large,medium
cju2yg5ht8i4p087800js8hp4,546,626,546,626,0.17343093541176607,1,1,0.6493060644066382,False,large,large
cju2yi9tz8vky0801yqip0xyl,528,616,528,616,0.26177562967335694,1,1,0.8293329378108101,True,large,large
cju2yljr0yzhw0988ecf271ly,1009,1220,1009,1220,0.2263773578774635,1,1,0.8316963554791607,False,large,large
cju2yo1j1v0qz09934o0e683p,546,626,546,626,0.3059573546793994,1,1,0.6934815577367096,False,large,large
cju2ysg748ru80878sp6j0gm0,547,572,547,572,0.30491811661829943,1,1,0.6026964773841761,False,large,large
cju2yv4imv6cz099314jveiib,529,621,529,621,0.11003351506351425,1,1,0.8226303470468428,False,large,medium
cju2yw4s7z7p20988lmf2gdgd,530,571,530,571,0.07706770644020751,1,1,0.8607348526631134,False,medium,medium
cju2yyhsp933j0855hp32e012,435,593,435,593,0.1995503091624508,1,1,0.7970485443792903,False,large,large
cju2z1nxlzaj40835wj81s1iy,531,622,531,622,0.22076891868161147,1,1,0.7225086701646734,False,large,large
cju2z2x3nvd3c099350zgty7w,530,553,530,553,0.06556689071616227,1,1,0.7820469453437395,False,medium,small
cju2z45kuzf6d0988nz2c819m,529,562,529,562,0.034473827607316564,1,1,0.8531652994817079,False,medium,small
cju2z6ez69g4u0801qwt088lw,538,626,538,626,0.3060382198890697,1,1,0.6991798050741123,False,large,large
cju2z9vlp9j0w0801oag91sy9,531,622,531,622,0.0677814715909435,1,1,0.6236123319780434,False,medium,small
cju2zblxw9848087853csbrx1,530,586,530,586,0.09250434670616266,1,1,0.7108423759778363,False,medium,medium
cju2zdhsczmn50988z64qwg2q,530,598,530,598,0.1396762794219726,2,2,0.4174030155559795,False,large,medium
cju2zdvjn9h7r08553cp4eed5,415,401,415,401,0.061725205059640055,1,1,0.8862203922722284,True,medium,small
cju2zgbj9zmrw0835nnlzxj4c,528,623,528,623,0.3102959774308089,1,1,0.6318468564468992,False,large,large
cju2zi4l09f5807991s8do2b2,530,622,530,622,0.1016107504701814,1,1,0.8223046948834719,False,large,medium
cju2zjcvj9qma0801dk71hhi0,528,622,528,622,0.36877618630030207,2,2,0.38982241445019766,False,large,large
cju2zkpdl9h7t0799ix60teqg,528,611,528,611,0.04648675792292813,1,1,0.7688185500429804,True,medium,small
cju2zm0axztpe0988r8s9twjr,528,623,528,623,0.07029463981711173,1,1,0.8078061679453048,False,medium,small
cju2zo0fwzv580988qlijd2xa,530,616,530,616,0.08244302866944377,2,2,0.4138309267874118,True,medium,medium
cju2zp89k9q1g0855k1x0f1xa,530,622,530,622,0.026894376023782078,1,1,0.8074330178727293,True,medium,small
cju2zpw4q9vzr0801p0lysjdl,546,605,546,605,0.03182575000756819,1,1,0.8412153886436015,True,medium,small
cju2zr3c3vwb00993jn06bbaz,531,575,531,575,0.05145664455907639,1,1,0.844585122283952,True,medium,small
cju2zrojo9kcd0878ld2epejq,531,621,531,621,0.04314467583115745,1,1,0.7554967800831396,True,medium,small
cju2zwg05a0oy0801yr73ig7g,531,599,531,599,0.11755625351731856,1,1,0.7170494870121964,False,large,medium
cju2zxja9w1eh09933609ho9z,530,584,530,584,0.03777138795554407,1,1,0.821224674316642,False,medium,small
cju2zy1e49pqk0878t6ncqn12,529,622,529,622,0.03248257040220279,1,1,0.8133042591237379,True,medium,small
cju300m3s04fg0988uzupuf7z,529,622,529,622,0.17215944662926472,1,1,0.6733062265445688,False,large,large
cju302fqq9spc0878rrygyzzz,528,592,528,592,0.22145654176904178,1,1,0.8162493595179865,False,large,large
cju303j5r062k098835zxfds5,546,626,546,626,0.08248194829664478,1,1,0.8526647235026121,False,medium,medium
cju30525w04r10835ygp257sb,530,622,530,622,0.09545895771400838,1,1,0.7702123584352192,False,medium,medium
cju306x7w05nb0835cunv799x,546,626,546,626,0.15900127561469415,1,1,0.8766828471533089,True,large,medium
cju30ajhw09sx0988qyahx9s8,530,622,530,622,0.2827155250864527,2,2,0.2828076988539291,False,large,large
cju30bmab08bi0835mvlr6e0r,530,622,530,622,0.09775829642662137,1,1,0.8296004586476508,False,medium,medium
cju30df2j09dd08351ayx2t6w,530,622,530,622,0.11113571558575502,1,1,0.687582015717506,False,large,medium
cju30ftgja7170855xl9bkdm0,531,595,531,595,0.29333903052746524,1,1,0.6370944259462511,False,large,large
cju30gxjq0djk0988jytm49rs,530,622,530,622,0.08027664866832494,1,1,0.8518201573843223,False,medium,medium
cju30ia8da2bq0799klnehml2,531,571,531,571,0.4436199089053136,1,1,0.4463315755017614,False,large,large
cju30j1rgadut0801vuyrsnt8,530,570,530,570,0.02445878848063555,1,1,0.78980216982612,True,medium,small
cju30k2z40ds308353kdew70n,528,618,528,618,0.08732654212023144,1,1,0.853145352437714,False,medium,medium
cju30lncba3ny0878jwnous8n,530,570,530,570,0.06883151274412447,1,1,0.7592801511272514,False,medium,small
cju30mm25a53s0799qa5wiqe8,529,622,529,622,0.02465672657869304,1,1,0.8451418993627571,True,medium,small
cju30nyxe0gfb0835p256yoju,530,622,530,622,0.5087120063095311,1,1,0.7857880792981596,False,large,large
cju30ov1oah920801mi8thuyg,530,571,530,571,0.03127911971714635,1,1,0.7911161884045863,True,medium,small
cju30qbm1ad3x0855znuhpz9u,529,622,529,622,0.3077395316042524,1,1,0.7677145871595259,False,large,large
cju30u1hbakn808019g15nb8b,528,510,528,510,0.07102644087938205,1,1,0.805330074381675,False,medium,small
cju30xqmh0ni00835ix3batv1,529,622,529,622,0.20257842559218084,1,1,0.7412717766263914,False,large,large
cju30ywtc0oar0835bp2en7ec,1062,1348,1062,1348,0.1394749562719688,1,1,0.8720300419835776,False,large,medium
cju310f6val1v0855xo8tc3gu,531,622,531,622,0.5764346830889967,1,1,0.6919337474246945,False,large,large
cju3128yi0rpu0988o4oo5n8n,531,622,531,622,0.04055322421445916,1,1,0.7933040025537652,False,medium,small
cju31rb7vb6110801p9rhacuw,530,622,530,622,0.052278104713947705,1,1,0.8489193085784245,False,medium,small
cju31t8xd17bk0835rnb893jk,529,622,529,622,0.005786565685422352,2,2,0.39470438902741684,True,small,small
cju31ugmfb3dz0855xtqshki6,544,612,544,612,0.08139898116109189,1,1,0.8434236671144608,False,medium,medium
cju31w6goazci0799n014ly1q,547,627,547,627,0.1259005915986576,1,1,0.6919313491712633,True,large,medium
cju31y80qbawn0801twwm2l5s,495,569,495,569,0.18966821110933588,1,1,0.8051358056635258,False,large,large
cju320gyvbch60801v2amdi2g,503,616,503,616,0.2075340166791459,1,1,0.3792368724818432,False,large,large
cju323ypb1fbb0988gx5rzudb,530,604,530,604,0.3800074971885543,1,1,0.7435432290410746,False,large,large
cju324q101fhe08350wae9cif,530,618,530,618,0.09823838309824755,1,1,0.7550493222511762,True,medium,medium
cju326h4v1gxw08352px40p7r,528,616,528,616,0.38582251082251084,1,1,0.7175045363171548,False,large,large
cju3280wv1ir009882jze27tc,530,571,530,571,0.14636685060965535,1,1,0.8374925722879547,False,large,medium
cju32a52lb9rc0799xi40qs00,529,621,529,621,0.35360979455661795,3,3,0.3031417317311207,False,large,large
cju32csyfblyh080170aa3x5p,547,626,547,626,0.12018795521315803,1,1,0.8547424751241269,False,large,medium
cju32fhnhbds40799broyoptc,530,621,530,621,0.05101327742837177,1,1,0.7429618945060132,False,medium,small
cju32gzs6xo8x0993r8tedbpb,547,626,547,626,0.13133793973518057,2,2,0.3017795152208346,False,large,medium
cju32jcdabepz0878d0cznmfe,530,622,530,622,0.1412364254079961,1,1,0.8473692153959622,False,large,medium
cju32l161bi1v07990vm376in,529,622,529,622,0.032160419161312674,1,1,0.7594318972385595,False,medium,small
cju32phw2bv130801yj7bkouq,547,626,547,626,0.5619673969546349,1,1,0.5351663365227677,False,large,large
cju32pzh9bpw10855q4vaxfhe,546,621,546,621,0.055004040511286885,1,1,0.8109419580538605,False,medium,small
cju32qr9tbvsj08013pkpjenq,546,615,546,615,0.06668453497721791,1,1,0.8187519245941484,True,medium,small
cju32srle1xfq083575i3fl75,547,626,547,626,0.06323191850990882,1,1,0.7929598520917548,False,medium,small
cju32upim1z7u0988l883nqp6,479,570,479,570,0.1343039226458631,1,1,0.7953657234424687,False,large,medium
cju32zhbnc1oy0801iyv1ix6p,531,622,531,622,0.25251754561253714,1,1,0.5834251600242117,False,large,large
cju330ofbc2l30801th5g3hw6,529,495,529,495,0.03978155849611426,1,1,0.8142343835161243,True,medium,small
cju33231uy4gi0993qc7b1jch,529,622,529,622,0.05771065955907828,1,1,0.3773695627335388,False,medium,small
cju334jzo261t0835yqudnfs1,528,623,528,623,0.20013132934481248,1,1,0.8049618450575017,False,large,large
cju336l68y7if0993wf092166,530,583,530,583,0.22595876889219715,1,1,0.7009692545479923,False,large,large
cju3381d8bz3h07991xtl7ra0,528,567,528,567,0.050110897333119554,1,1,0.7940808571930275,False,medium,small
cju33belnbyhm0878yxl42233,528,613,528,613,0.06691198279697463,2,2,0.43256404888019545,False,medium,small
cju33eqwbcch208012jikwdky,547,626,547,626,0.13928719533207562,1,1,0.6240827076371626,False,large,medium
cju33jon3ygbj0993pu22a4k6,547,626,547,626,0.04125611088072612,1,1,0.6723881092301178,False,medium,small
cju33mirdc8mj0799k33wzoes,547,626,547,626,0.16999491855079404,1,1,0.7024333081296833,False,large,large
cju33o12x2jm50988944mxq0v,530,622,530,622,0.033564885033064366,1,1,0.8571022205221519,False,medium,small
cju33qpdvc9g0087825jhf3s9,531,622,531,622,0.034116300615837376,1,1,0.6054453153801792,False,medium,small
cju33w4sdcivk0855x879zht7,547,617,547,617,0.07566837235073288,1,1,0.647599418989296,False,medium,small
cju33x0f22peh0988g0ln7w5v,528,597,528,597,0.02674356631643064,1,1,0.8779537299728544,True,medium,small
cju33yemn2qb20988wfjxximx,511,622,511,622,0.042895526708238686,1,1,0.6254426839875785,False,medium,small
cju33za6l2qy70988jhrlp2ev,546,626,546,626,0.05727100375662676,1,1,0.5382033621353952,False,medium,small
cju34aozyyy830993bn16u32n,530,609,530,609,0.26566905226631965,1,1,0.5392120997948265,False,large,large
cju34c1xfyz920993itxkkfad,508,570,508,570,0.2574319657411245,1,1,0.7541424909955645,False,large,large
cju34ds2531520988qjpqt6e3,531,617,531,617,0.182069853827676,1,1,0.5706206322491707,False,large,large
cju34eqjpcpm508788b3lhp97,531,557,531,557,0.10004834886921124,1,1,0.8568082530365084,False,large,medium
cju34fojcctcf0799ebolbvkn,547,626,547,626,0.027603366606117598,1,1,0.7803876004806201,True,medium,small
cju34i3qvcyog0855qiejxx5w,529,622,529,622,0.28687871917529284,1,1,0.5273410434766053,False,large,large
cju34m7h536wq0988xz7gx79v,531,617,531,617,0.10324240676134751,1,1,0.41733458193472733,False,large,medium
cju34o6dbd2lo0855aqlcy1hs,476,623,476,623,0.046464653277041155,1,1,0.8080121196709484,False,medium,small
cju34ouumcznz07996gg1xq7v,547,626,547,626,0.17591451483841575,1,1,0.8645327748286116,False,large,large
cju34repocy5208780gswillm,529,622,529,622,0.22410177547882007,1,1,0.690206869275839,False,large,large
cju34sh43d8zm08019xbwhc0o,530,620,530,620,0.11721241631162507,1,1,0.6083657535152501,False,large,medium
cju34uhepd3dd0799hs8782ad,546,626,546,626,0.02481889782209271,1,1,0.8533237441369508,False,medium,small
cju34xspwzenf0993cyzajv9n,547,626,547,626,0.1890503530731086,2,2,0.46578075674828884,False,large,large
cju34ymm8d6700799uop0cw33,531,621,531,621,0.04826065728382931,1,1,0.7877315579673376,False,medium,small
cju34zivp3fq80988opxbaqyn,528,580,528,580,0.07259012539184953,1,1,0.8807362100718498,False,medium,small
cju3518w2d838079939fqztbc,529,623,529,623,0.17030224506701216,1,1,0.6583094857601757,False,large,large
cju3521y5d5mq0878t3ezsu4p,530,622,530,622,0.0610477461627131,1,1,0.7414789384234732,False,medium,small
cju353d1eda8c07992afde611,528,622,528,622,0.09158506284712073,1,1,0.8584528134164866,False,medium,medium
cju35740hzm0g0993zl5ic246,474,557,474,557,0.043735654387200874,1,1,0.5854447490096949,True,medium,small
cju357rxxdaz30878y2esjpjt,531,558,531,558,0.03337180811210336,1,1,0.813693818587977,True,medium,small
cju358pwtdby20878cg7nm0np,528,581,528,581,0.04468197465185417,1,1,0.7914394391462284,False,medium,small
cju35a77vdj4n08556jj2lgmc,530,570,530,570,0.27125786163522014,1,1,0.7789255026984,False,large,large
cju35atpxdjot0855q46aqrd0,546,626,546,626,0.07924610001287317,1,1,0.8331063198968497,False,medium,medium
cju35c4wzdhow0799h6eq4sgs,531,599,531,599,0.12211815675215126,1,1,0.5430267284159616,False,large,medium
cju35eg0tdmjt085525sb4bua,528,599,528,599,0.07698436788587039,1,1,0.8361201715173447,False,medium,medium
cju35fxqyzt5p0993vusm54qz,531,613,531,613,0.1591966894314338,1,1,0.6199515395706227,False,large,medium
cju35i2e63uxr0835h7zgkg9k,531,614,531,614,0.1724728095842765,1,1,0.6198870771518912,False,large,large
cju35k2fr3vc50988c85qkrwg,530,570,530,570,0.06522343594836147,2,2,0.39359730164421497,True,medium,small
cju35ldepdtlm0801yv79y8vu,547,626,547,626,0.04923457020868986,1,1,0.7172371296973756,False,medium,small
cju35mdz73x890835eynq1h9v,529,570,529,570,0.14063277285842204,1,1,0.8556326104624279,False,large,medium
cju35oyvd3y850988km12hdz1,506,590,506,590,0.0889997990219066,1,1,0.7418329375606469,False,medium,medium
cju3tp94kfstl08181awh6z49,530,593,530,593,0.6082089789684686,1,1,0.7222154513695006,False,large,large
cju3tsh4lfsok0987w6x3a0v1,530,622,530,622,0.3726809440029121,1,1,0.4998547945714414,False,large,large
cju3ttznuftyf09875t11850w,547,626,547,626,0.10136907091249978,1,1,0.8089685663535487,True,large,medium
cju3tvffffx5f0818t5ov22al,530,622,530,622,0.22772856882848996,1,1,0.879445618137889,False,large,large
cju3tx1qyg0c907552fglumhc,529,622,529,622,0.07843774883144196,1,1,0.8170015140485677,False,medium,medium
cju3u1c8tfyqx08503iedc3mx,528,622,528,622,0.15233727954789048,1,1,0.548984199024531,False,large,medium
cju3u39fog1bo0871lxjrabks,1010,1205,1010,1205,0.08679347602810074,1,1,0.817048357246368,False,medium,medium
cju3u4lxmg59o0755rz42b9en,528,622,528,622,0.13381503946214557,1,1,0.7938552715147507,False,large,medium
cju3u815rg4ek0850vvhtcvcm,546,595,546,595,0.44836703912334164,1,1,0.7308233564987945,False,large,large
cju3ua8u0g9rg0801uayhdxhu,530,622,530,622,0.1408299460049748,1,1,0.8157569512407125,False,large,medium
cju3uhb79gcgr0871orbrbi3x,531,622,531,622,0.04604247279597435,10,10,0.08430217586221146,False,medium,small
cju3ul8dogf1z09872y2ecowp,531,609,531,609,0.04753555425676992,1,1,0.743706748784944,True,medium,small
cju3umoh1geet0817cmpef5am,531,599,531,599,0.10733205688073971,1,1,0.7517023328363349,False,large,medium
cju3uwz6ogsp10801h2r3bj5l,531,622,531,622,0.06885933838356313,1,1,0.6353639868700452,False,medium,small
cju3uz4o6gr9z0850lhxyxvsj,1070,1348,1070,1348,0.20677223439363265,1,1,0.8717168682630216,False,large,large
cju3v0fl3gwce0755qkjhzmd4,530,621,530,621,0.21811442287242122,1,1,0.8069573129940358,False,large,large
cju3v11mrgwwb0755u242ygye,530,622,530,622,0.07410362191348663,1,1,0.7422582475878785,False,medium,small
cju3v3ac9gyz30755hfqwyp1i,530,578,530,578,0.07346086048181759,1,1,0.8532649055172588,False,medium,small
cju3v56bwgy8v0871w14pz8fx,531,570,531,570,0.15872402286318432,2,2,0.36254691735925454,False,large,medium
cju3v664kh0px0818y4y7wolf,531,621,531,621,0.061267441190474024,1,1,0.8113368481148736,False,medium,small
cju3v72v5h1qz0818fggilwtq,529,622,529,622,0.035719278624353416,1,1,0.8481141908100334,False,medium,small
cju3wstckialg0871xs0vevsj,529,564,529,564,0.3305447183901111,1,1,0.8405111360354811,False,large,large
cju3x2s11ibzi0817kk284k0j,530,622,530,622,0.10052174968149002,1,1,0.641844146165839,False,large,medium
cju3x4blzieu30850x10uuvbm,1011,1210,1011,1210,0.07066401811478693,2,2,0.49640684560238496,False,medium,small
cju3x5u2tiihx0818914gzxy1,530,622,530,622,0.24017169204635078,1,1,0.8886413308461908,False,large,large
cju3x7xsaijq80818f0psavav,531,590,531,590,0.12544926425995084,1,1,0.8749541925832051,False,large,medium
cju3x9lttikfb0818a0g104zn,530,622,530,622,0.05375538433537584,1,1,0.6494407242682885,True,medium,small
cju3xeexgii1j0817zs68tb4g,528,622,528,622,0.3385614586378252,1,1,0.48677547873798327,False,large,large
cju3xga12iixg0817dijbvjxw,530,622,530,622,0.29098768428077415,1,1,0.7021920891231287,False,large,large
cju3xhpvvimda0987ygrpzni2,530,622,530,622,0.08816962931505187,1,1,0.6865477611500825,False,medium,medium
cju3xiic0ilzp0850lusrb42j,530,571,530,571,0.028113537983676436,1,1,0.7010024422815198,True,medium,small
cju3xjqtpikx50817tppy6g84,530,622,530,622,0.1468543347691561,1,1,0.8047549476184467,False,large,medium
cju3xl264ingx0850rcf0rshj,531,622,531,622,0.10170399840136611,1,1,0.7843314619353996,False,large,medium
cju3xtufwiv9c0818djsc4cqd,530,615,530,615,0.05517103850283786,1,1,0.7855311505173945,False,medium,small
cju3xuj20ivgp0818mij8bjrd,527,622,527,622,0.02981140594397701,1,1,0.8382948986800369,True,medium,small
cju3xvoo2iqlc0817eku2r3wl,530,446,530,446,0.0510914628987224,1,1,0.8722625761703501,True,medium,small
cju3xwpgviwlx0871rwm15q7v,547,626,547,626,0.0702086898622168,1,1,0.8595743118371942,False,medium,small
cju3xzvnzj0hd0755xprz39nj,513,625,513,625,0.3549785575048733,1,1,0.8571717735563477,False,large,large
cju3y0pjrj1c30755nxekxccj,531,570,531,570,0.03810420590081607,1,1,0.8140840474165455,False,medium,small
cju3y21quj0ir0818kgjagr15,546,626,546,626,0.2618959847394352,1,1,0.5755800536430583,False,large,large
cju3y54kwj3nr0801biidlb4e,546,620,546,620,0.5798209854661468,1,1,0.7624803836694242,False,large,large
cju3y79ofj3va0871uqfb1mzo,530,598,530,598,0.1081245661639427,1,1,0.6071813282401867,False,large,medium
cju3y9difj6th0801kd1rqm3w,529,597,529,597,0.09960641265559049,1,1,0.8508918341657121,False,medium,medium
cju3ya7goj6at0818v2l5ay7f,547,626,547,626,0.033771194607823095,2,2,0.43751898248529086,True,medium,small
cju3yb47cj1xq0817zfotbni4,547,626,547,626,0.12916518214367068,1,1,0.8582142532372538,True,large,medium
cju3yht87j83m08507yk1u1fg,530,570,530,570,0.4302350215160543,1,1,0.5819435249267602,False,large,large
cju3ykamdj9u208503pygyuc8,1010,1220,1010,1220,0.016681545203700698,2,2,0.3150157816184766,False,small,small
cju40jl7skiuo0817p0smlgg8,506,601,506,601,0.316685629352923,1,1,0.6651780405159279,True,large,large
cju40m0rjkpw80871z6n6yg1u,528,586,528,586,0.2146841710621574,2,2,0.4219030248629531,False,large,large
cju40poe4kt9s0755f9cnm3h5,1070,1348,1070,1348,0.27798469175517904,1,1,0.8483714282042977,False,large,large
cju40r6jrksyk0871wg98zgho,528,622,528,622,0.16687067621553153,1,1,0.8374201913152226,False,large,medium
cju40sdwukv3k0755y99ug1k8,528,615,528,615,0.10149667405764967,1,1,0.783810275197955,False,large,medium
cju40taxlkrho0987smigg0x0,393,622,393,622,0.10184662461238883,1,1,0.7946087337627055,False,large,medium
cju40u30gkuzc0871rq7t666d,546,626,546,626,0.0663056325995623,1,1,0.8428936243986112,False,medium,small
cju40w3hbkwpn08015rbs3wko,528,621,528,621,0.06796223100570926,1,1,0.6844936995620284,False,medium,small
cju40wto5kxwi0755it190f2k,1070,1348,1070,1348,0.05269350231564935,1,1,0.6973854190067829,False,medium,small
cju410dnfl0960755y8lu8d79,546,626,546,626,0.20934124448501445,1,1,0.1744834356011546,False,large,large
cju412uwlkva50850d1ps1ww7,547,616,547,616,0.40649706783161993,1,1,0.6847893303798808,False,large,large
cju414lf2l1lt0801rl3hjllj,528,610,528,610,0.1457836562344759,4,4,0.16953909378335638,False,large,medium
cju418rckl3ur08012psrx1r1,530,622,530,622,0.13591882545653097,1,1,0.8749155363353162,False,large,medium
cju41kd7yl4nm0850gil5qqwh,531,535,531,535,0.0757625358607459,1,1,0.7870428623187207,False,medium,small
cju41lojblbs307555jdci937,547,626,547,626,0.059648620707781624,1,1,0.8575005014490833,False,medium,small
cju41nz76lcxu0755cya2qefx,514,586,514,586,0.18346701903029175,1,1,0.6980296357109259,False,large,large
cju41p90plcsx08018cnzpndc,529,622,529,622,0.02438016277755153,1,1,0.7669992022732826,False,medium,small
cju41r6v2lcww0871ps8k8pf5,529,594,529,594,0.19191600949634977,1,1,0.8210291650843604,False,large,large
cju41s6nbleqy0755e2mslg0b,530,561,530,561,0.09108061749571184,1,1,0.8848549381956266,False,medium,medium
cju41z76wlgbz0801qdetlvby,421,592,421,592,0.10383096873595686,1,1,0.8151091260322681,False,large,medium
cju422cm8lfxn0818ojicxejb,531,571,531,571,0.09888489813687949,1,1,0.702384487609457,False,medium,medium
cju424hy5lckr085073fva1ok,530,576,530,576,0.11080974842767295,1,1,0.8323567028720139,False,large,medium
cju426tomlhll0818fc0i7nvh,528,611,528,611,0.05626022913256956,1,1,0.8421408019722245,False,medium,small
cju428k5fldt108177s6g6f45,530,622,530,622,0.21351089000788692,1,1,0.8077202820003081,False,large,large
cju42dwedlmk60871jbgu4ehi,531,621,531,621,0.161949470964455,1,1,0.7164756620639775,False,large,medium
cju42g865lorv07552ytz6xxa,527,599,527,599,0.2161540581551162,1,1,0.8504163822589574,False,large,large
cju42m60jlpcm08186kqppzqv,547,626,547,626,0.07963565425118713,1,1,0.529343474577708,False,medium,medium
cju42nm68lpyo0818xvvqmupq,530,504,530,504,0.16531521413596886,1,1,0.7003086230634014,True,large,medium
cju42py9mlqyd0818u3d1d7ga,433,545,433,545,0.10489226010127763,1,1,0.5399968608533136,False,large,medium
cju42qet0lsq90871e50xbnuv,531,598,531,598,0.07518785153272994,1,1,0.8522432554872359,False,medium,small
cju42romflni20817etb9a0fl,528,622,528,622,0.09280912014030986,1,1,0.806913964332406,False,medium,medium
cju42tauqlo5p08171l3cuo4b,547,627,547,627,0.05676606340514741,1,1,0.8030052601540456,False,medium,small
cju42u5bjlvi10801dc13sskp,528,541,528,541,0.12156920405534084,1,1,0.7783083818077643,False,large,medium
cju42wamblrqn098798r2yyok,547,621,547,621,0.2278950916579086,1,1,0.727829145633171,False,large,large
cju42xpi8lw4w0871ve317a1p,530,465,530,465,0.0876648407384865,1,1,0.8031034873648648,False,medium,medium
cju430pm2lz0y0755jkhcc3d1,547,626,547,626,0.2251695276588537,2,2,0.19994344208414874,False,large,large
cju439oazm2fu0871ma0vvrft,531,622,531,622,0.16822896797282322,1,1,0.3278965133025655,False,large,large
cju43b8daly4408170e5ev06g,531,600,531,600,0.1935310734463277,1,1,0.7139767725464972,False,large,large
cju43c92lm5cj0755lorsorfg,529,591,529,591,0.043254360460467184,3,3,0.3407619536732558,True,medium,small
cju43eigtm6ev0801mv0m96t1,528,619,528,619,0.41169163362216676,1,1,0.7460772610388435,False,large,large
cju43gfosm63n08714rpih8pe,530,622,530,622,0.2666019535278772,1,1,0.8704877854675922,False,large,large
cju43h43am1dy08176gwfhmnt,530,594,530,594,0.027844482561463695,1,1,0.832552984011627,True,medium,small
cju43in5fm22c08175rxziqrk,530,616,530,616,0.2873499142367067,1,2,0.7395737574675215,False,large,large
cju43jcqim2cp08172dvjvyui,547,626,547,626,0.030091524493169246,1,1,0.8483632227900564,False,medium,small
cju43kj2pm34f0850l28ahpni,528,622,528,622,0.012155315209977589,1,1,0.8445159011328567,True,small,small
cju43lcnum9y10755bjs7z87f,528,590,528,590,0.040260657421674374,1,1,0.8675279273862999,False,medium,small
cju43mkj9m8wb0871qiadahub,547,626,547,626,0.10031481622092038,1,1,0.8207069239792344,False,large,medium
cju43o6n7m9nk087191ijwqq9,530,618,530,618,0.0793887769432741,1,1,0.7185801945815018,False,medium,medium
cju45jpvfn6c809873pv1i34s,530,593,530,593,0.1278914378440294,1,1,0.8580369434379815,False,large,medium
cju45lbgznahl08180xz1h7u6,527,622,527,622,0.09497733332519814,1,1,0.8579798014769573,False,medium,medium
cju45n0oxn5vu08500yfrt9jn,530,622,530,622,0.09652672450403446,1,1,0.745826189209404,False,medium,medium
cju45ofd9ne1j0801ri8dup7t,530,622,530,622,0.5786507310562398,1,1,0.5228154644811317,True,large,large
cju45pm27n80u08174kyow1gj,547,626,547,626,0.13234546845705009,1,1,0.6948032710793095,False,large,medium
cju45qbf3n9sa0987oonbkly9,531,621,531,621,0.0831779130313479,1,1,0.8403228553643523,True,medium,medium
