dataset,name,height,width,area_frac,n_lesions,largest_frac
cvc-clinicdb,400,288,384,0.061451099537037035,1,0.061451099537037035
cvc-clinicdb,401,288,384,0.0846896701388889,1,0.0846896701388889
cvc-clinicdb,402,288,384,0.1265190972222222,1,0.1265190972222222
cvc-clinicdb,403,288,384,0.08532262731481481,1,0.08532262731481481
cvc-clinicdb,404,288,384,0.09837058738425926,1,0.09837058738425926
cvc-clinicdb,405,288,384,0.08184136284722222,1,0.08184136284722222
cvc-clinicdb,406,288,384,0.08732096354166667,1,0.08732096354166667
cvc-clinicdb,407,288,384,0.09778284143518519,1,0.09778284143518519
cvc-clinicdb,408,288,384,0.07200339988425926,1,0.07200339988425926
cvc-clinicdb,409,288,384,0.2593948929398148,1,0.2593948929398148
cvc-clinicdb,41,288,384,0.042652271412037035,1,0.042652271412037035
cvc-clinicdb,410,288,384,0.080322265625,1,0.080322265625
cvc-clinicdb,411,288,384,0.05814163773148148,1,0.05814163773148148
cvc-clinicdb,412,288,384,0.06191225405092592,1,0.06191225405092592
cvc-clinicdb,413,288,384,0.061369719328703706,1,0.061369719328703706
cvc-clinicdb,414,288,384,0.2862232349537037,1,0.2862232349537037
cvc-clinicdb,415,288,384,0.13947663483796297,1,0.13947663483796297
cvc-clinicdb,416,288,384,0.12974717881944445,1,0.12974717881944445
cvc-clinicdb,417,288,384,0.09318033854166667,1,0.09318033854166667
cvc-clinicdb,418,288,384,0.04797815393518518,1,0.04797815393518518
cvc-clinicdb,419,288,384,0.13670066550925927,1,0.13667353877314814
cvc-clinicdb,42,288,384,0.06214735243055555,1,0.06214735243055555
cvc-clinicdb,420,288,384,0.1622992621527778,1,0.1622992621527778
cvc-clinicdb,421,288,384,0.13866283275462962,1,0.13866283275462962
cvc-clinicdb,422,288,384,0.3109266493055556,1,0.3109266493055556
cvc-clinicdb,423,288,384,0.14928747106481483,1,0.14928747106481483
cvc-clinicdb,424,288,384,0.023220486111111112,1,0.023220486111111112
cvc-clinicdb,425,288,384,0.02464916087962963,1,0.02464916087962963
cvc-clinicdb,426,288,384,0.08707682291666667,1,0.08707682291666667
cvc-clinicdb,427,288,384,0.11214192708333333,1,0.11214192708333333
cvc-clinicdb,428,288,384,0.1011013454861111,1,0.10109230324074074
cvc-clinicdb,429,288,384,0.06938114872685185,1,0.06938114872685185
cvc-clinicdb,43,288,384,0.05002170138888889,1,0.05002170138888889
cvc-clinicdb,430,288,384,0.06543872974537036,1,0.06543872974537036
cvc-clinicdb,431,288,384,0.05709273726851852,1,0.05709273726851852
cvc-clinicdb,432,288,384,0.08060257523148148,1,0.08060257523148148
cvc-clinicdb,433,288,384,0.08396629050925926,1,0.08396629050925926
cvc-clinicdb,434,288,384,0.0901150173611111,1,0.0901150173611111
cvc-clinicdb,435,288,384,0.07029441550925926,1,0.07029441550925926
cvc-clinicdb,436,288,384,0.0669216579861111,1,0.0669216579861111
cvc-clinicdb,437,288,384,0.06572808159722222,1,0.06572808159722222
cvc-clinicdb,438,288,384,0.15421549479166666,1,0.15421549479166666
cvc-clinicdb,439,288,384,0.0687572337962963,1,0.0687572337962963
cvc-clinicdb,44,288,384,0.079345703125,1,0.079345703125
cvc-clinicdb,440,288,384,0.053412543402777776,1,0.053412543402777776
cvc-clinicdb,441,288,384,0.022180627893518517,1,0.022180627893518517
cvc-clinicdb,442,288,384,0.03675672743055555,1,0.03675672743055555
cvc-clinicdb,443,288,384,0.05717411747685185,1,0.05717411747685185
cvc-clinicdb,444,288,384,0.0666775173611111,1,0.0666775173611111
cvc-clinicdb,445,288,384,0.12758608217592593,1,0.12758608217592593
cvc-clinicdb,446,288,384,0.11936668113425926,1,0.11936668113425926
cvc-clinicdb,447,288,384,0.027533637152777776,1,0.027533637152777776
cvc-clinicdb,448,288,384,0.05735496238425926,1,0.05735496238425926
cvc-clinicdb,449,288,384,0.04414424189814815,1,0.04414424189814815
cvc-clinicdb,45,288,384,0.056830512152777776,1,0.056830512152777776
cvc-clinicdb,450,288,384,0.024947554976851853,1,0.024947554976851853
cvc-clinicdb,451,288,384,0.01951316550925926,1,0.01951316550925926
cvc-clinicdb,452,288,384,0.033293547453703706,1,0.033293547453703706
cvc-clinicdb,453,288,384,0.03665726273148148,1,0.03665726273148148
cvc-clinicdb,454,288,384,0.058747468171296294,1,0.058747468171296294
cvc-clinicdb,455,288,384,0.07597294560185185,1,0.07597294560185185
cvc-clinicdb,456,288,384,0.09856047453703703,1,0.09856047453703703
cvc-clinicdb,457,288,384,0.0882884837962963,1,0.0882884837962963
cvc-clinicdb,458,288,384,0.04170283564814815,1,0.04170283564814815
cvc-clinicdb,459,288,384,0.03788700810185185,1,0.03788700810185185
cvc-clinicdb,46,288,384,0.057318793402777776,1,0.057318793402777776
cvc-clinicdb,460,288,384,0.048502604166666664,1,0.048502604166666664
cvc-clinicdb,461,288,384,0.05954318576388889,1,0.05954318576388889
cvc-clinicdb,462,288,384,0.06863968460648148,1,0.06863968460648148
cvc-clinicdb,463,288,384,0.10561342592592593,1,0.10561342592592593
cvc-clinicdb,464,288,384,0.07696759259259259,1,0.07696759259259259
cvc-clinicdb,465,288,384,0.10898618344907407,1,0.10898618344907407
cvc-clinicdb,466,288,384,0.10260235821759259,1,0.10260235821759259
cvc-clinicdb,467,288,384,0.08884910300925926,1,0.08884910300925926
cvc-clinicdb,468,288,384,0.10691550925925926,1,0.10691550925925926
cvc-clinicdb,469,288,384,0.12076822916666667,1,0.12076822916666667
cvc-clinicdb,47,288,384,0.09401222511574074,1,0.09401222511574074
cvc-clinicdb,470,288,384,0.09000651041666667,1,0.0899974681712963
cvc-clinicdb,471,288,384,0.19454390914351852,1,0.19454390914351852
cvc-clinicdb,472,288,384,0.20780888310185186,1,0.20780888310185186
cvc-clinicdb,473,288,384,0.15202727141203703,1,0.15202727141203703
cvc-clinicdb,474,288,384,0.17042824074074073,1,0.17042824074074073
cvc-clinicdb,475,288,384,0.21494321469907407,1,0.21494321469907407
cvc-clinicdb,476,288,384,0.17870189525462962,1,0.17870189525462962
cvc-clinicdb,477,288,384,0.17812319155092593,1,0.17812319155092593
cvc-clinicdb,478,288,384,0.20520471643518517,1,0.20520471643518517
cvc-clinicdb,479,288,384,0.15657552083333334,1,0.15657552083333334
cvc-clinicdb,48,288,384,0.04562717013888889,1,0.04562717013888889
cvc-clinicdb,480,288,384,0.14207175925925927,1,0.14207175925925927
cvc-clinicdb,481,288,384,0.1357693142361111,1,0.1357693142361111
cvc-clinicdb,482,288,384,0.1956108940972222,1,0.1956108940972222
cvc-clinicdb,483,288,384,0.1991283275462963,1,0.1991283275462963
cvc-clinicdb,484,288,384,0.16710069444444445,1,0.16710069444444445
cvc-clinicdb,485,288,384,0.13157371238425927,1,0.13157371238425927
cvc-clinicdb,486,288,384,0.05162217881944445,1,0.05162217881944445
cvc-clinicdb,487,288,384,0.10413953993055555,1,0.10413953993055555
cvc-clinicdb,488,288,384,0.10827184606481481,1,0.10827184606481481
cvc-clinicdb,489,288,384,0.28993959780092593,1,0.28993959780092593
cvc-clinicdb,49,288,384,0.08031322337962964,1,0.08031322337962964
cvc-clinicdb,490,288,384,0.4896195023148148,1,0.4896195023148148
cvc-clinicdb,491,288,384,0.1874728732638889,1,0.1874728732638889
cvc-clinicdb,492,288,384,0.20494249131944445,1,0.20494249131944445
cvc-clinicdb,493,288,384,0.18896484375,1,0.18896484375
cvc-clinicdb,494,288,384,0.16257957175925927,1,0.16257957175925927
cvc-clinicdb,495,288,384,0.1863335503472222,1,0.18632450810185186
cvc-clinicdb,496,288,384,0.17072663483796297,1,0.17072663483796297
cvc-clinicdb,497,288,384,0.3575755931712963,1,0.3575755931712963
cvc-clinicdb,498,288,384,0.25942201967592593,1,0.25942201967592593
cvc-clinicdb,499,288,384,0.24137369791666666,1,0.24137369791666666
cvc-clinicdb,5,288,384,0.1692798755787037,1,0.1692798755787037
cvc-clinicdb,50,288,384,0.02662037037037037,1,0.02662037037037037
cvc-clinicdb,500,288,384,0.13321940104166666,1,0.13321940104166666
cvc-clinicdb,501,288,384,0.15303096064814814,1,0.15303096064814814
cvc-clinicdb,502,288,384,0.17725513599537038,1,0.17725513599537038
cvc-clinicdb,503,288,384,0.20756474247685186,1,0.20756474247685186
cvc-clinicdb,504,288,384,0.09123625578703703,1,0.09123625578703703
cvc-clinicdb,505,288,384,0.13758680555555555,1,0.13758680555555555
cvc-clinicdb,506,288,384,0.4041431568287037,1,0.4041431568287037
cvc-clinicdb,507,288,384,0.37156394675925924,1,0.37156394675925924
cvc-clinicdb,508,288,384,0.14860930266203703,1,0.14860930266203703
cvc-clinicdb,509,288,384,0.1130099826388889,1,0.1130099826388889
cvc-clinicdb,51,288,384,0.00977466724537037,1,0.00977466724537037
cvc-clinicdb,510,288,384,0.10437463831018519,1,0.10437463831018519
cvc-clinicdb,511,288,384,0.0631419994212963,1,0.0631419994212963
cvc-clinicdb,512,288,384,0.05977828414351852,1,0.05977828414351852
cvc-clinicdb,513,288,384,0.07039388020833333,1,0.07039388020833333
cvc-clinicdb,514,288,384,0.09404839409722222,1,0.09404839409722222
cvc-clinicdb,515,288,384,0.07716652199074074,1,0.07716652199074074
cvc-clinicdb,516,288,384,0.12006293402777778,1,0.12006293402777778
cvc-clinicdb,517,288,384,0.07579210069444445,1,0.07579210069444445
cvc-clinicdb,518,288,384,0.06278935185185185,1,0.06278935185185185
cvc-clinicdb,519,288,384,0.1578052662037037,1,0.1578052662037037
cvc-clinicdb,52,288,384,0.009494357638888888,1,0.009494357638888888
cvc-clinicdb,520,288,384,0.19736508969907407,1,0.19736508969907407
cvc-clinicdb,521,288,384,0.09177879050925926,1,0.09177879050925926
cvc-clinicdb,522,288,384,0.06760886863425926,1,0.06760886863425926
cvc-clinicdb,523,288,384,0.04395435474537037,1,0.04395435474537037
cvc-clinicdb,524,288,384,0.1787109375,1,0.1787109375
cvc-clinicdb,525,288,384,0.0988498263888889,1,0.09884078414351852
cvc-clinicdb,526,288,384,0.07746491608796297,1,0.07746491608796297
cvc-clinicdb,527,288,384,0.07670536747685185,1,0.07670536747685185
cvc-clinicdb,528,288,384,0.09605577256944445,1,0.09605577256944445
cvc-clinicdb,529,288,384,0.023600260416666668,1,0.023600260416666668
cvc-clinicdb,53,288,384,0.007405598958333333,1,0.007405598958333333
cvc-clinicdb,530,288,384,0.022904007523148147,1,0.022904007523148147
cvc-clinicdb,531,288,384,0.0263671875,1,0.0263671875
cvc-clinicdb,532,288,384,0.031891999421296294,1,0.031891999421296294
cvc-clinicdb,533,288,384,0.04294162326388889,1,0.04294162326388889
cvc-clinicdb,534,288,384,0.05538375289351852,1,0.05538375289351852
cvc-clinicdb,535,288,384,0.05872938368055555,1,0.05872938368055555
cvc-clinicdb,536,288,384,0.06181278935185185,1,0.06181278935185185
cvc-clinicdb,537,288,384,0.03955982349537037,1,0.03955982349537037
cvc-clinicdb,538,288,384,0.041078920717592594,1,0.041078920717592594
cvc-clinicdb,539,288,384,0.0669216579861111,1,0.0669216579861111
cvc-clinicdb,54,288,384,0.004014756944444444,1,0.004014756944444444
cvc-clinicdb,540,288,384,0.12354419849537036,1,0.12354419849537036
cvc-clinicdb,541,288,384,0.049406828703703706,1,0.049397786458333336
cvc-clinicdb,542,288,384,0.05748155381944445,1,0.05748155381944445
cvc-clinicdb,543,288,384,0.0832248263888889,1,0.0832248263888889
cvc-clinicdb,544,288,384,0.12718822337962962,1,0.12718822337962962
cvc-clinicdb,545,288,384,0.05676721643518518,1,0.05676721643518518
cvc-clinicdb,546,288,384,0.054389105902777776,1,0.054389105902777776
cvc-clinicdb,547,288,384,0.043538411458333336,2,0.030617042824074073
cvc-clinicdb,548,288,384,0.058503327546296294,2,0.036051432291666664
cvc-clinicdb,549,288,384,0.01805736400462963,2,0.010597511574074073
cvc-clinicdb,55,288,384,0.006013093171296296,1,0.006013093171296296
cvc-clinicdb,550,288,384,0.05541087962962963,2,0.04262514467592592
cvc-clinicdb,551,288,384,0.055908203125,2,0.04367404513888889
cvc-clinicdb,552,288,384,0.056306061921296294,2,0.047516999421296294
cvc-clinicdb,553,288,384,0.07136140046296297,2,0.059009693287037035
cvc-clinicdb,554,288,384,0.07995153356481481,2,0.06579137731481481
cvc-clinicdb,555,288,384,0.06655092592592593,2,0.055600766782407406
cvc-clinicdb,556,288,384,0.06484194155092593,2,0.055835865162037035
cvc-clinicdb,557,288,384,0.05252640335648148,2,0.041558159722222224
cvc-clinicdb,558,288,384,0.051604094328703706,2,0.042643229166666664
cvc-clinicdb,559,288,384,0.003372757523148148,1,0.003372757523148148
cvc-clinicdb,56,288,384,0.025553385416666668,1,0.025553385416666668
cvc-clinicdb,560,288,384,0.035716869212962965,2,0.028211805555555556
cvc-clinicdb,561,288,384,0.05179398148148148,2,0.03868272569444445
cvc-clinicdb,562,288,384,0.06421802662037036,2,0.04758029513888889
cvc-clinicdb,563,288,384,0.11167173032407407,1,0.11167173032407407
cvc-clinicdb,564,288,384,0.1210033275462963,1,0.1210033275462963
cvc-clinicdb,565,288,384,0.08481626157407407,2,0.06974283854166667
cvc-clinicdb,566,288,384,0.03139467592592592,2,0.023781105324074073
cvc-clinicdb,567,288,384,0.032787181712962965,2,0.025273075810185185
cvc-clinicdb,568,288,384,0.012252242476851851,2,0.007125289351851852
cvc-clinicdb,569,288,384,0.022976345486111112,2,0.017722800925925927
cvc-clinicdb,57,288,384,0.01224320023148148,1,0.01224320023148148
cvc-clinicdb,570,288,384,0.018111617476851853,2,0.012912326388888888
cvc-clinicdb,571,288,384,0.037416811342592594,2,0.028682002314814815
cvc-clinicdb,572,288,384,0.040111400462962965,1,0.040111400462962965
cvc-clinicdb,573,288,384,0.02228009259259259,1,0.02228009259259259
cvc-clinicdb,574,288,384,0.02044451678240741,1,0.02044451678240741
cvc-clinicdb,575,288,384,0.04126880787037037,1,0.041259765625
cvc-clinicdb,576,288,384,0.051079644097222224,1,0.051079644097222224
cvc-clinicdb,577,288,384,0.05040147569444445,1,0.05040147569444445
cvc-clinicdb,578,288,384,0.04993127893518518,1,0.04993127893518518
cvc-clinicdb,579,288,384,0.1170337818287037,1,0.1170337818287037
cvc-clinicdb,58,288,384,0.012125651041666666,1,0.012125651041666666
cvc-clinicdb,580,288,384,0.14145688657407407,1,0.14145688657407407
cvc-clinicdb,581,288,384,0.16736291956018517,1,0.16736291956018517
cvc-clinicdb,582,288,384,0.07878508391203703,1,0.07878508391203703
cvc-clinicdb,583,288,384,0.04638671875,1,0.04638671875
cvc-clinicdb,584,288,384,0.02783203125,1,0.02783203125
cvc-clinicdb,585,288,384,0.021855107060185185,1,0.021837022569444444
cvc-clinicdb,586,288,384,0.04014756944444445,1,0.04014756944444445
cvc-clinicdb,587,288,384,0.023139105902777776,1,0.023139105902777776
cvc-clinicdb,588,288,384,0.019748263888888888,1,0.019748263888888888
cvc-clinicdb,589,288,384,0.02215350115740741,1,0.02215350115740741
cvc-clinicdb,59,288,384,0.010443793402777778,1,0.010443793402777778
cvc-clinicdb,590,288,384,0.019413700810185185,1,0.019413700810185185
cvc-clinicdb,591,288,384,0.01774992766203704,1,0.01774992766203704
cvc-clinicdb,592,288,384,0.043384693287037035,1,0.043384693287037035
cvc-clinicdb,593,288,384,0.04089807581018518,1,0.04089807581018518
cvc-clinicdb,594,288,384,0.03977683738425926,1,0.03977683738425926
cvc-clinicdb,595,288,384,0.02546296296296296,1,0.02546296296296296
cvc-clinicdb,596,288,384,0.018997757523148147,1,0.018997757523148147
cvc-clinicdb,597,288,384,0.010073061342592593,1,0.010073061342592593
cvc-clinicdb,598,288,384,0.02341941550925926,1,0.02341941550925926
cvc-clinicdb,599,288,384,0.033365885416666664,1,0.033365885416666664
cvc-clinicdb,6,288,384,0.1840549045138889,1,0.1840549045138889
cvc-clinicdb,60,288,384,0.02472149884259259,1,0.02472149884259259
cvc-clinicdb,600,288,384,0.07429108796296297,1,0.07429108796296297
cvc-clinicdb,601,288,384,0.054027416087962965,1,0.054027416087962965
cvc-clinicdb,602,288,384,0.05727358217592592,1,0.05727358217592592
cvc-clinicdb,603,288,384,0.06803385416666667,1,0.06803385416666667
cvc-clinicdb,604,288,384,0.05947084780092592,1,0.05947084780092592
cvc-clinicdb,605,288,384,0.025526258680555556,1,0.025526258680555556
cvc-clinicdb,606,288,384,0.03161168981481482,1,0.03161168981481482
cvc-clinicdb,607,288,384,0.017677589699074073,1,0.017677589699074073
cvc-clinicdb,608,288,384,0.025245949074074073,1,0.025245949074074073
cvc-clinicdb,609,288,384,0.037027994791666664,1,0.037027994791666664
cvc-clinicdb,61,288,384,0.01979347511574074,1,0.01979347511574074
cvc-clinicdb,610,288,384,0.03855613425925926,1,0.03855613425925926
cvc-clinicdb,611,288,384,0.035970052083333336,1,0.035970052083333336
cvc-clinicdb,612,288,384,0.019314236111111112,1,0.019314236111111112
cvc-clinicdb,62,288,384,0.012577763310185185,1,0.012577763310185185
cvc-clinicdb,63,288,384,0.013536241319444444,1,0.013536241319444444
cvc-clinicdb,64,288,384,0.011402271412037037,1,0.011402271412037037
cvc-clinicdb,65,288,384,0.012369791666666666,1,0.012369791666666666
cvc-clinicdb,66,288,384,0.014476634837962963,1,0.014476634837962963
cvc-clinicdb,67,288,384,0.015507450810185185,1,0.015507450810185185
cvc-clinicdb,68,288,384,0.05957935474537037,1,0.05957935474537037
cvc-clinicdb,69,288,384,0.012270326967592593,1,0.012270326967592593
cvc-clinicdb,7,288,384,0.21147099247685186,1,0.21147099247685186
cvc-clinicdb,70,288,384,0.02756980613425926,2,0.017035590277777776
cvc-clinicdb,71,288,384,0.007893880208333334,2,0.005452473958333333
cvc-clinicdb,72,288,384,0.02589699074074074,3,0.014304832175925927
cvc-clinicdb,73,288,384,0.028184678819444444,3,0.012062355324074073
cvc-clinicdb,74,288,384,0.024811921296296297,3,0.015715422453703703
cvc-clinicdb,75,288,384,0.024567780671296297,3,0.016022858796296297
cvc-clinicdb,76,288,384,0.01727068865740741,2,0.010904947916666666
cvc-clinicdb,77,288,384,0.019404658564814815,2,0.014133029513888888
cvc-clinicdb,78,288,384,0.01758716724537037,1,0.01758716724537037
cvc-clinicdb,79,288,384,0.018364800347222224,1,0.018364800347222224
cvc-clinicdb,8,288,384,0.22429289641203703,1,0.22429289641203703
cvc-clinicdb,80,288,384,0.011664496527777778,1,0.011664496527777778
cvc-clinicdb,81,288,384,0.06690357349537036,1,0.06690357349537036
cvc-clinicdb,82,288,384,0.032778139467592594,1,0.032778139467592594
cvc-clinicdb,83,288,384,0.0729076244212963,1,0.0729076244212963
cvc-clinicdb,84,288,384,0.04747178819444445,1,0.04747178819444445
cvc-clinicdb,85,288,384,0.052734375,1,0.052734375
cvc-clinicdb,86,288,384,0.05522099247685185,1,0.05522099247685185
cvc-clinicdb,87,288,384,0.05781611689814815,1,0.05781611689814815
cvc-clinicdb,88,288,384,0.040825737847222224,1,0.04081669560185185
cvc-clinicdb,89,288,384,0.04390914351851852,1,0.04390914351851852
cvc-clinicdb,9,288,384,0.12877061631944445,1,0.12877061631944445
cvc-clinicdb,90,288,384,0.04609736689814815,1,0.04609736689814815
cvc-clinicdb,91,288,384,0.04293258101851852,1,0.04293258101851852
cvc-clinicdb,92,288,384,0.03578016493055555,1,0.03578016493055555
cvc-clinicdb,93,288,384,0.03537326388888889,1,0.03537326388888889
cvc-clinicdb,94,288,384,0.040120442708333336,1,0.040120442708333336
cvc-clinicdb,95,288,384,0.04116030092592592,1,0.04116030092592592
cvc-clinicdb,96,288,384,0.03830295138888889,1,0.03830295138888889
cvc-clinicdb,97,288,384,0.030562789351851853,1,0.030562789351851853
cvc-clinicdb,98,288,384,0.08969907407407407,1,0.08969907407407407
cvc-clinicdb,99,288,384,0.06604456018518519,1,0.06604456018518519
cvc-colondb,1,500,574,0.0050940766550522645,1,0.0050940766550522645
cvc-colondb,10,500,574,0.020989547038327526,1,0.020989547038327526
cvc-colondb,100,500,574,0.05621254355400697,1,0.05621254355400697
cvc-colondb,101,500,574,0.04123344947735191,1,0.04123344947735191
cvc-colondb,102,500,574,0.10513937282229965,1,0.10513937282229965
cvc-colondb,103,500,574,0.13268989547038326,1,0.13268989547038326
cvc-colondb,104,500,574,0.14913937282229967,1,0.14913937282229967
cvc-colondb,105,500,574,0.11834843205574913,1,0.11834843205574913
cvc-colondb,106,500,574,0.08876655052264808,1,0.08876655052264808
cvc-colondb,107,500,574,0.05855052264808362,1,0.05855052264808362
cvc-colondb,108,500,574,0.08025435540069686,1,0.08025435540069686
cvc-colondb,109,500,574,0.05210801393728223,1,0.05210801393728223
cvc-colondb,11,500,574,0.11278397212543553,1,0.11278397212543553
cvc-colondb,110,500,574,0.0710766550522648,1,0.0710766550522648
cvc-colondb,111,500,574,0.09683275261324042,1,0.09683275261324042
cvc-colondb,112,500,574,0.07178397212543554,1,0.07178397212543554
cvc-colondb,113,500,574,0.08756445993031359,1,0.08756445993031359
cvc-colondb,114,500,574,0.051317073170731704,1,0.051317073170731704
cvc-colondb,115,500,574,0.024337979094076655,1,0.024337979094076655
cvc-colondb,116,500,574,0.014020905923344948,1,0.014020905923344948
cvc-colondb,117,500,574,0.0294390243902439,1,0.0294390243902439
cvc-colondb,118,500,574,0.035198606271777004,1,0.035198606271777004
cvc-colondb,119,500,574,0.03260278745644599,1,0.03260278745644599
cvc-colondb,12,500,574,0.031073170731707317,1,0.031073170731707317
cvc-colondb,120,500,574,0.036522648083623696,1,0.036522648083623696
cvc-colondb,121,500,574,0.180993031358885,1,0.180993031358885
cvc-colondb,122,500,574,0.15633797909407665,1,0.15633797909407665
cvc-colondb,123,500,574,0.1417282229965157,1,0.1417282229965157
cvc-colondb,124,500,574,0.11517770034843205,1,0.11517770034843205
cvc-colondb,125,500,574,0.14625783972125436,1,0.14625783972125436
cvc-colondb,126,500,574,0.09744599303135888,1,0.09744599303135888
cvc-colondb,127,500,574,0.11789198606271777,1,0.11789198606271777
cvc-colondb,128,500,574,0.066,1,0.066
cvc-colondb,129,500,574,0.13298606271777003,1,0.13298606271777003
cvc-colondb,13,500,574,0.025585365853658535,1,0.025585365853658535
cvc-colondb,130,500,574,0.125006968641115,1,0.125006968641115
cvc-colondb,131,500,574,0.05311149825783972,1,0.05311149825783972
cvc-colondb,132,500,574,0.042473867595818816,1,0.042473867595818816
cvc-colondb,133,500,574,0.046898954703832756,1,0.046898954703832756
cvc-colondb,134,500,574,0.055449477351916375,1,0.055449477351916375
cvc-colondb,135,500,574,0.05556794425087108,1,0.05556794425087108
cvc-colondb,136,500,574,0.06546341463414634,1,0.06546341463414634
cvc-colondb,137,500,574,0.15112543554006969,1,0.15112543554006969
cvc-colondb,138,500,574,0.12794773519163763,1,0.12794773519163763
cvc-colondb,139,500,574,0.0815993031358885,1,0.0815993031358885
cvc-colondb,14,500,574,0.04797212543554007,1,0.04797212543554007
cvc-colondb,140,500,574,0.08009756097560976,1,0.08009756097560976
cvc-colondb,141,500,574,0.09207665505226481,1,0.09207665505226481
cvc-colondb,142,500,574,0.09125783972125436,1,0.09125783972125436
cvc-colondb,143,500,574,0.04836585365853659,1,0.04836585365853659
cvc-colondb,144,500,574,0.12218118466898954,1,0.12218118466898954
cvc-colondb,145,500,574,0.13098954703832752,1,0.13098954703832752
cvc-colondb,146,500,574,0.056926829268292685,1,0.056926829268292685
cvc-colondb,147,500,574,0.046365853658536585,1,0.046365853658536585
cvc-colondb,148,500,574,0.06482926829268293,1,0.06482926829268293
cvc-colondb,149,500,574,0.09628919860627178,1,0.09628919860627178
cvc-colondb,15,500,574,0.03489198606271777,1,0.03489198606271777
cvc-colondb,150,500,574,0.07178048780487804,1,0.07178048780487804
cvc-colondb,151,500,574,0.0508780487804878,1,0.0508780487804878
cvc-colondb,152,500,574,0.042348432055749126,1,0.042348432055749126
cvc-colondb,153,500,574,0.04618466898954704,1,0.04618466898954704
cvc-colondb,154,500,574,0.04138675958188153,1,0.04138675958188153
cvc-colondb,155,500,574,0.03480487804878049,1,0.03480487804878049
cvc-colondb,156,500,574,0.03059233449477352,1,0.03059233449477352
cvc-colondb,157,500,574,0.023226480836236935,1,0.023226480836236935
cvc-colondb,158,500,574,0.022634146341463414,1,0.022634146341463414
cvc-colondb,159,500,574,0.025076655052264807,1,0.025076655052264807
cvc-colondb,16,500,574,0.0924808362369338,1,0.0924808362369338
cvc-colondb,160,500,574,0.02132752613240418,1,0.02132752613240418
cvc-colondb,161,500,574,0.023773519163763066,1,0.023773519163763066
cvc-colondb,162,500,574,0.018627177700348434,1,0.018627177700348434
cvc-colondb,163,500,574,0.0282404181184669,1,0.0282404181184669
cvc-colondb,164,500,574,0.03362020905923345,1,0.03362020905923345
cvc-colondb,165,500,574,0.04162717770034843,1,0.04162717770034843
cvc-colondb,166,500,574,0.05264808362369338,1,0.05264808362369338
cvc-colondb,167,500,574,0.028965156794425087,1,0.028965156794425087
cvc-colondb,168,500,574,0.02535540069686411,1,0.02535540069686411
cvc-colondb,169,500,574,0.039574912891986065,1,0.039574912891986065
cvc-colondb,17,500,574,0.07243205574912892,1,0.07243205574912892
cvc-colondb,170,500,574,0.07511149825783972,1,0.07511149825783972
cvc-colondb,171,500,574,0.184198606271777,1,0.184198606271777
cvc-colondb,172,500,574,0.027613240418118468,1,0.027613240418118468
cvc-colondb,173,500,574,0.034198606271777,1,0.034198606271777
cvc-colondb,174,500,574,0.028317073170731708,1,0.028317073170731708
cvc-colondb,175,500,574,0.042233449477351914,1,0.042233449477351914
cvc-colondb,176,500,574,0.044362369337979095,1,0.044362369337979095
cvc-colondb,177,500,574,0.02694076655052265,1,0.02694076655052265
cvc-colondb,178,500,574,0.02594425087108014,1,0.02594425087108014
cvc-colondb,179,500,574,0.027853658536585366,1,0.027853658536585366
cvc-colondb,18,500,574,0.0503205574912892,1,0.0503205574912892
cvc-colondb,180,500,574,0.04770731707317073,1,0.04770731707317073
cvc-colondb,181,500,574,0.03487804878048781,1,0.03487804878048781
cvc-colondb,182,500,574,0.026815331010452963,1,0.026815331010452963
cvc-colondb,183,500,574,0.02029616724738676,1,0.02029616724738676
cvc-colondb,184,500,574,0.022536585365853658,1,0.022536585365853658
cvc-colondb,185,500,574,0.011142857142857144,1,0.011142857142857144
cvc-colondb,186,500,574,0.013585365853658537,1,0.013585365853658537
cvc-colondb,187,500,574,0.015170731707317073,1,0.015170731707317073
cvc-colondb,188,500,574,0.014344947735191637,1,0.014344947735191637
cvc-colondb,189,500,574,0.029445993031358884,1,0.029445993031358884
cvc-colondb,19,500,574,0.06275261324041811,1,0.06275261324041811
cvc-colondb,190,500,574,0.023177700348432057,1,0.023177700348432057
cvc-colondb,191,500,574,0.04010801393728223,1,0.04010801393728223
cvc-colondb,192,500,574,0.03450522648083624,1,0.03450522648083624
cvc-colondb,193,500,574,0.03838327526132404,1,0.03838327526132404
cvc-colondb,194,500,574,0.04166550522648084,1,0.04166550522648084
cvc-colondb,195,500,574,0.026407665505226482,1,0.026407665505226482
cvc-colondb,196,500,574,0.027557491289198606,1,0.027557491289198606
cvc-colondb,197,500,574,0.052909407665505226,1,0.052909407665505226
cvc-colondb,198,500,574,0.018334494773519165,1,0.018334494773519165
cvc-colondb,199,500,574,0.0272404181184669,1,0.0272404181184669
cvc-colondb,2,500,574,0.0036689895470383275,1,0.0036689895470383275
cvc-colondb,20,500,574,0.10368292682926829,1,0.10368292682926829
cvc-colondb,200,500,574,0.016275261324041813,1,0.016275261324041813
cvc-colondb,201,500,574,0.01270731707317073,1,0.01270731707317073
cvc-colondb,202,500,574,0.03479442508710801,1,0.03479442508710801
cvc-colondb,203,500,574,0.024616724738675957,1,0.024616724738675957
cvc-colondb,204,500,574,0.014533101045296168,1,0.014533101045296168
cvc-colondb,205,500,574,0.008250871080139372,1,0.008250871080139372
